1767,,,,,821,Domeinnaambeleid,Websitetest Internet.nl,,,,,,,,,,,E-mailtest Internet.nl,,,,,,,,,565
URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,SecurityTxt,RPKI,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,RPKI,Testdatum,Platformgebruik
http://www.logius.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,Informatievoorzieningen,40061,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23,DICTU Platform (EZK/DICTU)
http://www.donorregister.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,39849,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.kabinetsformatie2023.nl,Rijksoverheid,AZ (Ministerie van Algemene Zaken),RVD (Rijksvoorlichtingsdienst),,39539,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 09:33:36,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:17:39,Platform Rijksoverheid Online (AZ/DPC)
http://www.dwangindezorg.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/LZ,37974,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-28 15:40:43,ja,ja,ja,,ja,,ja,ja,2024-06-28 15:40:03,Platform Rijksoverheid Online (AZ/DPC)
http://www.eentegeneenzaamheid.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DMO,37404,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.uitvoeringvanbeleidszw.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,PSG/DSU/UVB,36912,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.diergeneesmiddeleninformatiebank.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CBG (College ter Beoordeling van Geneesmiddelen),,36748,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.agroberichtenbuitenland.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",,DG AGRO,36541,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.royal-house.nl,Overheid,AZ (Ministerie van Algemene Zaken),RVD (Rijksvoorlichtingsdienst),CKH,36294,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.scp.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",SCP (Sociaal en Cultureel Planbureau),,35752,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.mensenrechten.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),CRM (College voor de Rechten van de Mens),,35298,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 21:12:54,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:58:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.verkiezingsuitslagen.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kiesraad,,35270,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.coa.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),COA (Centraal Orgaan opvang asielzoekers),,34641,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,waarschuwing,2024-06-20 20:56:14,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:43:03
http://www.rekenhulptransitievergoeding.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,DGW/AV,34336,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.kinderbescherming.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),RvdK (Raad voor de Kinderbescherming),,34101,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 19:12:43,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:47:42,Platform Rijksoverheid Online (AZ/DPC)
http://klimaatadaptatienederland.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),WVL,33701,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 19:12:43,nee,ja,nee,nee,ja,ja,ja,ja,2024-06-13 18:47:42
http://toelatingen.ctgb.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Ctgb (College voor de toelating van gewasbeschermingsmiddelen en biociden),,32906,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 02:47:42,nee,ja,ja,,nee,nee,ja,ja,2024-06-13 22:30:53
http://www.rijksdienstcn.com,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),RCN (Rijksdienst Caribisch Nederland),,32763,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.nl-alert.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,DGP&V,31924,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:57:38,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 20:54:45,Platform Rijksoverheid Online (AZ/DPC)
http://www.eigenkracht.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",Dopingautoriteit,,31646,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.rdi.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RDI (Rijksinspectie Digitale Infrastructuur),,30563,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:11:17,Platform Rijksoverheid Online (AZ/DPC)
http://www.ikvermoedhuiselijkgeweld.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DMO,30348,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.rijksvastgoedbedrijf.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),RVB (Rijksvastgoedbedrijf),,29433,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.pensioenduidelijkheid.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,DGW/AV,29349,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 09:04:36,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:06:39,Platform Rijksoverheid Online (AZ/DPC)
http://www.sso3w.nl,Rijksoverheid,BZ (Ministerie van Buitenlandse Zaken),,,29335,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.doemeermettaal.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,29093,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 00:33:59,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:21:25,Platform Rijksoverheid Online (AZ/DPC)
http://www.gezondheidsraad.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",GR (Gezondheidsraad),,27905,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://waterberichtgeving.rws.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,27676,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 18:33:02,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 18:20:41
http://www.bodemloket.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),WVL,27413,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.marechaussee.nl,Rijksoverheid,DEF (Ministerie van Defensie),KMar (Koninklijke Marechaussee),,27291,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:44:18,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:47:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.zorgvannu.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/Zorgverzekeringen,27257,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://monumentenregister.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,27196,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,ja,ja,2024-06-21 02:47:42,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 22:30:53
http://www.komveiligthuis.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DCO,26614,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.natura2000.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",,DG NV N,26475,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,nee,ja,ja,ja,ja,nee,ja,ja,2024-06-13 19:37:23
http://www.clo.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),PBL (Planbureau voor de Leefomgeving),,26467,ja,nee,nee,ja,nee,waarschuwing,,waarschuwing,,waarschuwing,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://jenvconnect.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,26036,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:44:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:45:00
http://www.transplantatiestichting.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",NTS (Nederlandse Transplantatie Stichting),,25563,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,nee,nee,nee,nee,nee,ja,ja,2024-06-13 19:37:23
http://www.ctgb.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Ctgb (College voor de toelating van gewasbeschermingsmiddelen en biociden),,25460,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.ccmo.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CCMO (Centrale Commissie Mensgebonden Onderzoek),,25181,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.denkvooruit.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NCTV (Nationaal Coördinator Terrorismebestrijding en Veiligheid),,25133,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:25:57,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:36:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.digitaltrustcenter.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),DTC (Digital Trust Center),DG E&D DE-DTC,24120,ja,nee,nee,ja,nee,waarschuwing,,,,,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:37:23,DICTU Platform (EZK/DICTU)
http://www.onswater.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DCO,23917,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.lintjes.nl,Overheid,KdNO (Kanselarij der Nederlandse Orden),,,23833,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.huiselijkgeweld.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DMO,23112,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.rekenkamer.nl,Overheid,AR (Algemene Rekenkamer),,,22477,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.domeinenrz.nl,Rijksoverheid,FIN (Ministerie van Financiën),,DRZ,21869,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.wodc.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),WODC (Wetenschappelijk Onderzoek- en Datacentrum),,21686,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.dienstterugkeerenvertrek.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DT&V (Dienst Terugkeer en Vertrek),,20883,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.startmetdelen.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,,20601,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 09:33:36,ja,ja,ja,,ja,,ja,ja,2024-06-14 02:17:39,Platform Rijksoverheid Online (AZ/DPC)
http://www.heyhetisoke.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/CZ,20520,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://english.defensie.nl,Rijksoverheid,DEF (Ministerie van Defensie),,Directie Communicatie,20270,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 17:31:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 17:30:40,Platform Rijksoverheid Online (AZ/DPC)
http://www.examenbladmbo.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",CvTE (College voor Toetsen en Examens),,20086,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 21:12:54,nee,ja,ja,,waarschuwing,nee,ja,ja,2024-06-13 19:58:23
http://www.communicatierijk.nl,Rijksoverheid,AZ (Ministerie van Algemene Zaken),DPC (Dienst Publiek en Communicatie),Academie,20030,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.registersocialehygiene.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,19963,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 07:37:34,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:11:17,Platform Rijksoverheid Online (AZ/DPC)
http://www.jaarverantwoordingzorg.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,19768,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.dejuistezorgopdejuisteplek.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/Zorgverzekeringen,19418,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.emissieautoriteit.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),NEa (Nederlandse Emissieautoriteit),,19025,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.toetredingzorgaanbieders.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,17375,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:25:57,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:36:44,Platform Rijksoverheid Online (AZ/DPC)
http://www.daszogefietst.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMo,17107,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 08:49:56,ja,ja,ja,,ja,,ja,ja,2024-06-14 01:41:38,Platform Rijksoverheid Online (AZ/DPC)
http://www.nationaalcoordinatorgroningen.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),NCG (Nationaal Coördinator Groningen),,16925,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.nationaalgroeifonds.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),,DG E&D NGF,16838,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.helpdeskwater.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,16626,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 20:56:14,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:43:03
http://english.ccmo.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CCMO (Centrale Commissie Mensgebonden Onderzoek),,16056,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 18:45:22,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:30:21,Platform Rijksoverheid Online (AZ/DPC)
http://www.gezondeschool.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,15540,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:39:33,nee,nee,ja,,nee,nee,nee,ja,2024-06-13 19:37:23
http://vogcheck.justis.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),Justis,,15322,ja,ja,ja,ja,ja,ja,ja,ja,ja,info,ja,2024-06-20 19:12:43,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:47:42
http://www.lekker-op-weg.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMo,15062,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 05:36:31,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:35:15,Platform Rijksoverheid Online (AZ/DPC)
http://www.klimaatakkoord.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),,DG K&E K,14698,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://beeldbank.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,14441,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 18:57:23,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:37:21
http://www.dopingautoriteit.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",Dopingautoriteit,,14347,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.ocwincijfers.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,14272,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.belastingdienst-cn.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,CN,14215,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.nieuwsbrievenminocw.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,14065,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.werkenaanonspensioen.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,DGW/AV,13889,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 01:09:19,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:45:13,Platform Rijksoverheid Online (AZ/DPC)
http://www.forensischinstituut.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NFI (Nederlands Forensisch Instituut),,13465,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.uziregister.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,13442,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.cvte.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",CvTE (College voor Toetsen en Examens),,13327,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://www.orangecorners.com,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,13159,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 00:33:59,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 21:21:25
http://www.stopheling.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,13137,nee,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 19:37:23
http://www.wrr.nl,Overheid,AZ (Ministerie van Algemene Zaken),WRR (Wetenschappelijke Raad voor het Regeringsbeleid),,13009,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23,Platform Rijksoverheid Online (AZ/DPC)
http://zorgproducten.nza.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",NZa (Nederlandse Zorgautoriteit),,12999,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 18:45:22,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:30:21
http://rvs.rivm.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,12504,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 19:12:43,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 18:47:42
